Property_id,category,governorate,city,location_full,location_name,property_type,Title,Business_Type,price_egp,price_period,price_per_sqm,size_sqm,latitude,longitude
7799944,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,"Clinic for Rent - HALE Clinical Complex,Palm Hills",General Commercial Shop,35000,monthly,700,50,29.99322891,31.04472733
7434067,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Clinic for Rent in Meditown - NewGiza,General Commercial Shop,53000,monthly,481.82,110,30.0069046,31.0593338
7849614,Clinic,Giza,Sheikh Zayed,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Westown,Clinic,Clinic for Rent in Westown Medical Center - Sodic,General Commercial Shop,33000,monthly,568.97,58,30.0676136,30.94028854
7733185,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,Fully Finished Clinic For Rent At hale Town,General Commercial Shop,55000,monthly,916.67,60,29.99322891,31.04472733
68791821,Clinic,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Clinic,Best-priced fully finished clinic for rent in New,General Commercial Shop,17000,monthly,1000,17,30.07310104,31.53912735
73496441,Clinic,Cairo,New Cairo,"One Golden Square Mall, The 5th Settlement, New Cairo City, Cairo",One Golden Square Mall,Clinic,Fully finished clinic for rent A prime location,General Commercial Shop,63700,monthly,1300,49,30.01549721,31.52739334
69565125,Clinic,Giza,Sheikh Zayed,"12th District, Sheikh Zayed City, Giza",12th District,Clinic,Prime Commercial Office for Rent in Silver Gate,General Commercial Shop,65000,monthly,698.92,93,30.04366875,30.98477745
73240152,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic for rent in Eterna Healthcare - Mivida,General Commercial Shop,55000,monthly,932.2,59,30.00575066,31.53399849
67480613,Clinic,Cairo,New Cairo,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",South Teseen St.,Clinic,Finished Clinic at Eterna 105m for Rent -New Cairo,General Commercial Shop,170000,monthly,1619.05,105,29.96693993,31.54563713
58992046,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Medical Clinic for Rent in Mivida Eterna - New Cairo,General Commercial Shop,40000,monthly,800,50,30.00575066,31.53399849
72712919,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic for Rent in The Place -Mivida(Core & Shell),General Commercial Shop,70000,monthly,1250,56,30.00575066,31.53399849
62408281,Clinic,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Clinic,Clinic for Rent Fully Finished on North 90,General Commercial Shop,77000,monthly,1000,77,30.07310104,31.53912735
72454620,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic 40m | Eterna Mivida | Attractive price,General Commercial Shop,30000,monthly,750,40,30.00575066,31.53399849
72180133,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,Ground clinic for rent in Meditown-New Giza,General Commercial Shop,35000,monthly,437.5,80,0.008395,30.96513176
72180098,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Ground clinic for rent in Meditown-New Giza,General Commercial Shop,35000,monthly,437.5,80,30.0069046,31.0593338
72707236,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Clinic for rent in Ozone Healthcare - El Narges,General Commercial Shop,19999,monthly,526.29,38,30.00144196,31.4537468
72175742,Clinic,Cairo,New Cairo,"Akoya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Akoya,Clinic,Administrative Office Clinic Rent The Ledge Mall,General Commercial Shop,65000,monthly,764.71,85,29.98938179,31.50666428
66433222,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at LMD 3ôsixty  80m for Rent,General Commercial Shop,112000,monthly,1400,80,30.02776146,31.55291557
71908144,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3'Sixty 50m for Rent-New Cairo,General Commercial Shop,60000,monthly,1200,50,30.02776146,31.55291557
71905156,Clinic,Cairo,New Cairo,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",V90,Clinic,**Unbeatable Price - Directly on North 90 Street**,General Commercial Shop,25000,monthly,595.24,42,30.07310104,31.53912735
8665779,Clinic,Alexandria,Alexandria,"Raml Station, Hay Wasat, Alexandria",Raml Station,Clinic,Administrative Office for Rent 100m Raml Station,General Commercial Shop,20000,monthly,200,100,31.20173836,29.9244442
72979388,Clinic,Cairo,New Cairo,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Teseen St.,Clinic,"Clinic for rent in Well Care, Fifth Settlement",General Commercial Shop,85000,monthly,708.33,120,30.07310104,31.53912735
71919502,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Medical clinic for rent in New Giza (Midtown),General Commercial Shop,35000,monthly,437.5,80,30.0069046,31.0593338
71131642,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,Clinic for Rent in Hale Town - Palm Hills,General Commercial Shop,27000,monthly,540,50,29.99322891,31.04472733
71652758,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Clinic for rent in Ozone Healthcare,General Commercial Shop,16000,monthly,421.05,38,30.00144196,31.4537468
69832905,Clinic,Giza,Sheikh Zayed,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Centro Zayed,Clinic,poly clinic Fully finished with AC in Centro Mall,General Commercial Shop,170000,monthly,845.77,201,30.03130531,30.99486732
70373782,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3ôsixty 45m for Rent-New Cairo,General Commercial Shop,60000,monthly,1333.33,45,30.02776146,31.55291557
70368142,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3ôsixty for Rent-New Cairo,General Commercial Shop,78000,monthly,1200,65,30.02776146,31.55291557
70366274,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3ô sixty for Rent -New Cairo,General Commercial Shop,65000,monthly,1300,50,30.02776146,31.55291557
70361579,Clinic,Cairo,Cairo,"Abou Dawoud Al Zahery St., 6th Zone, Nasr City, Cairo",Abou Dawoud Al Zahery St.,Clinic,Dental clinic for rent fully equipped,General Commercial Shop,30000,monthly,300,100,30.06052399,31.34575272
70359250,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,Dental Clinic For Rent | Kazan Plaza,General Commercial Shop,26000,monthly,448.28,58,0.008395,30.96513176
6879494,Clinic,Alexandria,Alexandria,"Sporting, Hay Sharq, Alexandria",Sporting,Clinic,Furnished clinic for rent 40 m Sporting,General Commercial Shop,10000,monthly,250,40,31.22152138,29.93425751
71904109,Clinic,Giza,Sheikh Zayed,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Westown,Clinic,Clinic for rent in Westown Medical Beverly Hills,General Commercial Shop,28000,monthly,466.67,60,30.0676136,30.94028854
70098293,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,Clinic for rent in Kazan Plaza-Best offer,General Commercial Shop,27000,monthly,482.14,56,0.008395,30.96513176
71904099,Clinic,Giza,Sheikh Zayed,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Westown,Clinic,Clinic for Rent in Westown Medical Sodic,General Commercial Shop,60000,monthly,666.67,90,30.0676136,30.94028854
69836065,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,Clinic for rent in Kazan Plaza-Best offer,General Commercial Shop,27000,monthly,482.14,56,0.008395,30.96513176
63394931,Clinic,Alexandria,Alexandria,"Roushdy, Hay Sharq, Alexandria",Roushdy,Clinic,"Furnished clinic for rent -Rushdi, Abu Qir Street",General Commercial Shop,35000,monthly,291.67,120,31.23173332,29.94992065
69312242,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,63m Clinic in Kazan Mall- Behind mall of arabia,General Commercial Shop,30000,monthly,461.54,65,0.008395,30.96513176
8654982,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,clinic for rent,General Commercial Shop,30000,monthly,750,40,30.00735283,31.43020439
8551181,Clinic,Cairo,New Cairo,"Al Narges, New Cairo City, Cairo",Al Narges,Clinic,Clinic for Rent in a Prime Location in Ozone Mall,General Commercial Shop,20000,monthly,540.54,37,30.00984573,31.46293449
69056809,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Clinic for rent in Ozone Medical Complex,General Commercial Shop,24000,monthly,406.78,59,30.00144196,31.4537468
68799216,Clinic,Giza,Sheikh Zayed,"Trivium Zayed, 2nd District, Sheikh Zayed City, Giza",Trivium Zayed,Clinic,clinic for rent in trivium Zayed with good price,General Commercial Shop,86000,monthly,1000,86,30.02603531,31.00940895
68791147,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,Finished Clinic at Elegantry for Rent-New Cairo,General Commercial Shop,35000,monthly,760.87,46,30.00735283,31.43020439
68525637,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,"Clinic for rent in Centrada Plaza Mall,",General Commercial Shop,47000,monthly,1044.44,45,30.00835037,30.98380089
68000832,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Finished Clinic at East Hill for Rent- New Cairo,General Commercial Shop,88000,monthly,1100,80,30.00864792,31.42875862
68000150,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Finished Clinic at East Hill for Rent-New Cairo,General Commercial Shop,44000,monthly,1100,40,30.00864792,31.42875862
67997783,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,"Prime Clinic for Rent -  Hale Town, Palm Hills",General Commercial Shop,40000,monthly,833.33,48,29.99322891,31.04472733
67736281,Clinic,Giza,Sheikh Zayed,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Centro Zayed,Clinic,Clinic for rent In Centro zayed,General Commercial Shop,45000,monthly,865.38,52,30.03130531,30.99486732
67736117,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3ô sixty 41m for Rent-New Cairo,General Commercial Shop,49200,monthly,1200,41,30.02776146,31.55291557
69056853,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Clinic for rent in Ozone Medical Center,General Commercial Shop,18000,monthly,382.98,47,30.00144196,31.4537468
69056828,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Clinic for rent in Ozone Medical Complex,General Commercial Shop,16000,monthly,363.64,44,30.00144196,31.4537468
66953890,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Finished Clinic at East Hill for Rent- New Cairo,General Commercial Shop,36400,monthly,700,52,30.00864792,31.42875862
66952965,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Finished Clinic at East Hill for Rent  -New Cairo,General Commercial Shop,31500,monthly,700,45,30.00864792,31.42875862
66951731,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3 Sixty 90m for Rent -New Cairo,General Commercial Shop,135000,monthly,1500,90,30.02776146,31.55291557
66951226,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Finished Clinic at 3 Sixty 45m for Rent-New Cairo,General Commercial Shop,67500,monthly,1500,45,30.02776146,31.55291557
66700362,Clinic,Cairo,Madinaty,"Privado, Madinaty, Cairo",Privado,Clinic,"Clinic for rent in Madinaty, East Hub Mall, fully",General Commercial Shop,40000,monthly,851.06,47,30.09193611,31.66517448
68274704,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Ground Clinic For Rent In Midtown,General Commercial Shop,35000,monthly,437.5,80,30.0069046,31.0593338
66419889,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Fully Air-Conditioned Medical Clinic for Rent,General Commercial Shop,50000,monthly,1111.11,45,30.02776146,31.55291557
70371275,Clinic,Giza,Sheikh Zayed,"Zayed Dunes, 6th District, Sheikh Zayed City, Giza",Zayed Dunes,Clinic,clinic for rent in zayed dunes,General Commercial Shop,100000,monthly,909.09,110,30.04056549,30.99054337
63890723,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,"Prime clinic for rent in Mall Center Avenue, Sheik",General Commercial Shop,80000,monthly,919.54,87,30.02733231,31.01104546
63394256,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"Clinic 73Meters,Fully Finished,Ready for Immediate",General Commercial Shop,73000,monthly,1000,73,30.03129959,30.99361992
63389032,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,Shop 64 Meters ready for Operation- Prime location,General Commercial Shop,64000,monthly,1000,64,30.03129959,30.99361992
63387115,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Clinic for rent in Central Avenue Sheikh Zayed,General Commercial Shop,50000,monthly,769.23,65,30.02733231,31.01104546
62644356,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"73 Meters For Rent Very Prime,Immediate Delivery",General Commercial Shop,73000,monthly,1000,73,30.03129959,30.99361992
62162320,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,For Rent Clinic in New Giza Prime Location,General Commercial Shop,25000,monthly,312.5,80,30.0069046,31.0593338
72453423,Clinic,Cairo,New Cairo,"The 5th Settlement, New Cairo City, Cairo",The 5th Settlement,Clinic,Clinic 45m | 3Sixty Mall LMD | beside Lake Town,General Commercial Shop,50000,monthly,1111.11,45,30.04074669,31.47093773
59497688,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Luxury Medical Clinic for Rent in East Hill Mall,General Commercial Shop,45000,monthly,900,50,30.00864792,31.42875862
58991945,Clinic,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Clinic,"Clinic for rent in Agora Mall, Fifth Settlement",General Commercial Shop,55000,monthly,808.82,68,30.01981735,31.52850342
58735603,Clinic,Cairo,New Cairo,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Cairo Medical Center CMC,Clinic,HOT DEAL Dental Unit in CMC,General Commercial Shop,65000,monthly,915.49,71,30.02121925,31.4339695
57486573,Clinic,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Clinic,Catch Price   Clinic for rent or administrative,General Commercial Shop,55000,monthly,808.82,68,30.01981735,31.52850342
56992254,Clinic,Giza,Sheikh Zayed,"Al Guezira plaza, 26th of July Corridor, Sheikh Zayed City, Giza",Al Guezira plaza,Clinic,Clinic for rent in prime admin mall - Sheikh Zayed,General Commercial Shop,170000,monthly,1349.21,126,30.0198822,31.00050163
56247111,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,For Rent - Medical Clinic at Central Avenue Mall |,General Commercial Shop,50000,monthly,769.23,65,30.02733231,31.01104546
53983297,Clinic,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Clinic,Rent Opportunity Finished Clinic for rent EastHill,General Commercial Shop,60000,monthly,750,80,30.00864792,31.42875862
53978909,Clinic,Cairo,New Cairo,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",Al Andalus El Gedida,Clinic,Administrative office or clinic - The Ledge,General Commercial Shop,35000,monthly,813.95,43,29.99559402,31.52164459
8671556,Clinic,Giza,Sheikh Zayed,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Centro Zayed,Clinic,Prime Clinic at Centro Zayed Mall Brand New,General Commercial Shop,35000,monthly,760.87,46,30.03130531,30.99486732
51000387,Clinic,Giza,Sheikh Zayed,"The Gate Plaza Mall, 10th District, Sheikh Zayed City, Giza",The Gate Plaza Mall,Clinic,Clinic for rent 92 m Zayed Plaza Mall Zayed City,General Commercial Shop,65000,monthly,706.52,92,30.03858185,30.97801208
8545784,Clinic,Cairo,Cairo,"Al Thawra St., El Korba, Heliopolis - Masr El Gedida, Cairo",Al Thawra St.,Clinic,For Rent - Prime Location Clinic or Administrative,General Commercial Shop,24000,monthly,208.7,115,30.08782196,31.33182716
8497479,Clinic,Giza,Sheikh Zayed,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Westown,Clinic,Clinic For  Rent In Westown Medical  Sodic Zayed,General Commercial Shop,40000,monthly,500,80,30.0676136,30.94028854
